phase,task,model,arm,seed,metric,value
core,cluener,qwen25_15b_base,hidden_output,6101,span_recall_pct,62.923177083333336
core,cluener,qwen25_15b_base,hidden_output,6101,text_micro_f1,61.17500777121542
core,cluener,qwen25_15b_base,hidden_output,6101,content_correct,28.145941921072225
core,cluener,qwen25_15b_base,hidden_output,6101,schema_valid,96.87267311988086
core,cluener,qwen25_15b_base,hidden_output,6101,strict_json,99.47877885331347
core,cluener,qwen25_15b_base,hidden_output,6101,native_eos_pct,99.47877885331347
core,cluener,qwen25_15b_base,hidden_output,6101,capped_pct,0.5212211466865228
core,cluener,qwen25_15b_base,hidden_output,6101,mean_generated_tokens,42.93894266567386
core,cluener,qwen25_15b_base,hidden_output,6102,primary,60.2502406159769
core,cluener,qwen25_15b_base,hidden_output,6102,span_precision_pct,59.39278937381404
core,cluener,qwen25_15b_base,hidden_output,6102,span_recall_pct,61.1328125
core,cluener,qwen25_15b_base,hidden_output,6102,text_micro_f1,61.08437600256657
core,cluener,qwen25_15b_base,hidden_output,6102,content_correct,28.96500372300819
core,cluener,qwen25_15b_base,hidden_output,6102,schema_valid,96.87267311988086
core,cluener,qwen25_15b_base,hidden_output,6102,strict_json,99.47877885331347
core,cluener,qwen25_15b_base,hidden_output,6102,native_eos_pct,99.47877885331347
core,cluener,qwen25_15b_base,hidden_output,6102,capped_pct,0.5212211466865228
core,cluener,qwen25_15b_base,hidden_output,6102,mean_generated_tokens,40.844378257632165
core,cluener,qwen25_15b_base,hidden_both,6100,primary,62.10542683874981
core,cluener,qwen25_15b_base,hidden_both,6100,span_precision_pct,59.45221792200059
core,cluener,qwen25_15b_base,hidden_both,6100,span_recall_pct,65.00651041666667
core,cluener,qwen25_15b_base,hidden_both,6100,text_micro_f1,63.318301974809515
core,cluener,qwen25_15b_base,hidden_both,6100,content_correct,31.422189128816083
core,cluener,qwen25_15b_base,hidden_both,6100,schema_valid,97.54281459419211
core,cluener,qwen25_15b_base,hidden_both,6100,strict_json,99.77661950856292
core,cluener,qwen25_15b_base,hidden_both,6100,native_eos_pct,99.77661950856292
core,cluener,qwen25_15b_base,hidden_both,6100,capped_pct,0.22338049143708116
core,cluener,qwen25_15b_base,hidden_both,6100,mean_generated_tokens,41.40878629932986
core,cluener,qwen25_15b_base,hidden_both,6101,primary,62.766295707472175
core,cluener,qwen25_15b_base,hidden_both,6101,span_precision_pct,61.34244872591672
core,cluener,qwen25_15b_base,hidden_both,6101,span_recall_pct,64.2578125
core,cluener,qwen25_15b_base,hidden_both,6101,text_micro_f1,63.97456279809221
core,cluener,qwen25_15b_base,hidden_both,6101,content_correct,33.13477289650037
core,cluener,qwen25_15b_base,hidden_both,6101,schema_valid,97.61727475800447
core,cluener,qwen25_15b_base,hidden_both,6101,strict_json,99.85107967237528
core,cluener,qwen25_15b_base,hidden_both,6101,native_eos_pct,99.85107967237528
core,cluener,qwen25_15b_base,hidden_both,6101,capped_pct,0.14892032762472077
core,cluener,qwen25_15b_base,hidden_both,6101,mean_generated_tokens,39.52717795979151
core,cluener,qwen25_15b_base,hidden_both,6102,primary,61.87073209464825
core,cluener,qwen25_15b_base,hidden_both,6102,span_precision_pct,60.4031007751938
core,cluener,qwen25_15b_base,hidden_both,6102,span_recall_pct,63.411458333333336
core,cluener,qwen25_15b_base,hidden_both,6102,text_micro_f1,62.76004446561855
core,cluener,qwen25_15b_base,hidden_both,6102,content_correct,30.081906180193595
core,cluener,qwen25_15b_base,hidden_both,6102,schema_valid,96.94713328369322
core,cluener,qwen25_15b_base,hidden_both,6102,strict_json,99.47877885331347
core,cluener,qwen25_15b_base,hidden_both,6102,native_eos_pct,99.47877885331347
core,cluener,qwen25_15b_base,hidden_both,6102,capped_pct,0.5212211466865228
core,cluener,qwen25_15b_base,hidden_both,6102,mean_generated_tokens,41.55174981384959
core,cluener,qwen25_15b_base,input,6100,primary,35.315813739050256
core,cluener,qwen25_15b_base,input,6100,span_precision_pct,33.44978165938865
core,cluener,qwen25_15b_base,input,6100,span_recall_pct,37.40234375
core,cluener,qwen25_15b_base,input,6100,text_micro_f1,36.11495312740126
core,cluener,qwen25_15b_base,input,6100,content_correct,12.285927029039463
core,cluener,qwen25_15b_base,input,6100,schema_valid,90.76693968726731
core,cluener,qwen25_15b_base,input,6100,strict_json,99.2553983618764
core,cluener,qwen25_15b_base,input,6100,native_eos_pct,99.40431868950111
core,cluener,qwen25_15b_base,input,6100,capped_pct,0.5956813104988831
core,cluener,qwen25_15b_base,input,6100,mean_generated_tokens,44.33581533879374
core,cluener,qwen25_15b_base,input,6101,primary,35.15417123180467
core,cluener,qwen25_15b_base,input,6101,span_precision_pct,33.85589388001206
core,cluener,qwen25_15b_base,input,6101,span_recall_pct,36.555989583333336
core,cluener,qwen25_15b_base,input,6101,text_micro_f1,35.81155110345907
core,cluener,qwen25_15b_base,input,6101,content_correct,12.807148175725986
core,cluener,qwen25_15b_base,input,6101,schema_valid,92.03276247207744
core,cluener,qwen25_15b_base,input,6101,strict_json,98.80863737900223
core,cluener,qwen25_15b_base,input,6101,native_eos_pct,99.03201787043932
core,cluener,qwen25_15b_base,input,6101,capped_pct,0.9679821295606851
core,cluener,qwen25_15b_base,input,6101,mean_generated_tokens,44.894266567386445
core,cluener,qwen25_15b_base,input,6102,primary,37.684846557481315
core,cluener,qwen25_15b_base,input,6102,span_precision_pct,36.835561081753184
core,cluener,qwen25_15b_base,input,6102,span_recall_pct,38.57421875
core,cluener,qwen25_15b_base,input,6102,text_micro_f1,38.32087772300843
core,cluener,qwen25_15b_base,input,6102,content_correct,13.030528667163068
core,cluener,qwen25_15b_base,input,6102,schema_valid,94.26656738644824
core,cluener,qwen25_15b_base,input,6102,strict_json,99.77661950856292
core,cluener,qwen25_15b_base,input,6102,native_eos_pct,99.85107967237528
core,cluener,qwen25_15b_base,input,6102,capped_pct,0.14892032762472077
core,cluener,qwen25_15b_base,input,6102,mean_generated_tokens,39.77066269545793
core,cluener,qwen25_15b_base,output,6100,primary,31.24074622445958
core,cluener,qwen25_15b_base,output,6100,span_precision_pct,28.652906029331884
core,cluener,qwen25_15b_base,output,6100,span_recall_pct,34.342447916666664
core,cluener,qwen25_15b_base,output,6100,text_micro_f1,32.129108676339946
core,cluener,qwen25_15b_base,output,6100,content_correct,12.211466865227104
core,cluener,qwen25_15b_base,output,6100,schema_valid,91.95830230826508
core,cluener,qwen25_15b_base,output,6100,strict_json,97.02159344750558
core,cluener,qwen25_15b_base,output,6100,native_eos_pct,97.1705137751303
core,cluener,qwen25_15b_base,output,6100,capped_pct,2.8294862248696946
core,cluener,qwen25_15b_base,output,6100,mean_generated_tokens,57.59121370067014
core,cluener,qwen25_15b_base,output,6101,primary,31.754623364907534
core,cluener,qwen25_15b_base,output,6101,span_precision_pct,29.50544844928751
core,cluener,qwen25_15b_base,output,6101,span_recall_pct,34.375
core,cluener,qwen25_15b_base,output,6101,text_micro_f1,32.86723800932191
core,cluener,qwen25_15b_base,output,6101,content_correct,11.54132539091586
core,cluener,qwen25_15b_base,output,6101,schema_valid,93.07520476545048
core,cluener,qwen25_15b_base,output,6101,strict_json,97.39389426656739
core,cluener,qwen25_15b_base,output,6101,native_eos_pct,97.46835443037975
core,cluener,qwen25_15b_base,output,6101,capped_pct,2.5316455696202533
core,cluener,qwen25_15b_base,output,6101,mean_generated_tokens,55.17200297840655
core,cluener,qwen25_15b_base,output,6102,primary,29.716382108085227
core,cluener,qwen25_15b_base,output,6102,span_precision_pct,26.2266500622665
core,cluener,qwen25_15b_base,output,6102,span_recall_pct,34.27734375
core,cluener,qwen25_15b_base,output,6102,text_micro_f1,30.675885424015803
core,cluener,qwen25_15b_base,output,6102,content_correct,10.349962769918093
core,cluener,qwen25_15b_base,output,6102,schema_valid,91.66046165301563
core,cluener,qwen25_15b_base,output,6102,strict_json,96.87267311988086
core,cluener,qwen25_15b_base,output,6102,native_eos_pct,97.09605361131794
core,cluener,qwen25_15b_base,output,6102,capped_pct,2.903946388682055
core,cluener,qwen25_15b_base,output,6102,mean_generated_tokens,61.79672375279225
core,cluener,qwen25_15b_base,both,6100,primary,45.016970070965755
core,cluener,qwen25_15b_base,both,6100,span_precision_pct,42.78592375366569
core,cluener,qwen25_15b_base,both,6100,span_recall_pct,47.493489583333336
core,cluener,qwen25_15b_base,both,6100,text_micro_f1,45.88090095649491
core,cluener,qwen25_15b_base,both,6100,content_correct,19.806403574087863
core,cluener,qwen25_15b_base,both,6100,schema_valid,93.67088607594937
core,cluener,qwen25_15b_base,both,6100,strict_json,97.1705137751303
core,cluener,qwen25_15b_base,both,6100,native_eos_pct,97.31943410275503
core,cluener,qwen25_15b_base,both,6100,capped_pct,2.680565897244974
core,cluener,qwen25_15b_base,both,6100,mean_generated_tokens,54.11764705882353
core,cluener,qwen25_15b_base,both,6101,primary,45.45595774429082
core,cluener,qwen25_15b_base,both,6101,span_precision_pct,43.47696879643388
core,cluener,qwen25_15b_base,both,6101,span_recall_pct,47.623697916666664
core,cluener,qwen25_15b_base,both,6101,text_micro_f1,46.41913935062917
core,cluener,qwen25_15b_base,both,6101,content_correct,20.327624720774384
core,cluener,qwen25_15b_base,both,6101,schema_valid,94.19210722263588
core,cluener,qwen25_15b_base,both,6101,strict_json,97.84065524944155
core,cluener,qwen25_15b_base,both,6101,native_eos_pct,97.91511541325391
core,cluener,qwen25_15b_base,both,6101,capped_pct,2.084884586746091
core,cluener,qwen25_15b_base,both,6101,mean_generated_tokens,50.72598659717051
core,cluener,qwen25_15b_base,both,6102,primary,46.49799444615859
core,cluener,qwen25_15b_base,both,6102,span_precision_pct,44.193548387096776
core,cluener,qwen25_15b_base,both,6102,span_recall_pct,49.055989583333336
core,cluener,qwen25_15b_base,both,6102,text_micro_f1,47.36192533168775
core,cluener,qwen25_15b_base,both,6102,content_correct,19.21072226358898
core,cluener,qwen25_15b_base,both,6102,schema_valid,94.78778853313477
core,cluener,qwen25_15b_base,both,6102,strict_json,98.51079672375279
core,cluener,qwen25_15b_base,both,6102,native_eos_pct,98.58525688756515
core,cluener,qwen25_15b_base,both,6102,capped_pct,1.4147431124348473
core,cluener,qwen25_15b_base,both,6102,mean_generated_tokens,47.808637379002235
core,cluener,qwen25_3b_base,base,,primary,27.008729734544808
core,cluener,qwen25_3b_base,base,,span_precision_pct,29.83077528532074
core,cluener,qwen25_3b_base,base,,span_recall_pct,24.674479166666668
core,cluener,qwen25_3b_base,base,,text_micro_f1,29.32478175663638
core,cluener,qwen25_3b_base,base,,content_correct,11.094564408041698
core,cluener,qwen25_3b_base,base,,schema_valid,81.08711839166047
core,cluener,qwen25_3b_base,base,,strict_json,0.0
core,cluener,qwen25_3b_base,base,,native_eos_pct,13.47728965003723
core,cluener,qwen25_3b_base,base,,capped_pct,86.52271034996276
core,cluener,qwen25_3b_base,base,,mean_generated_tokens,498.8183172002978
core,cluener,qwen25_3b_base,hidden,6100,primary,63.72990353697749
core,cluener,qwen25_3b_base,hidden,6100,span_precision_pct,62.96060991105464
core,cluener,qwen25_3b_base,hidden,6100,span_recall_pct,64.51822916666667
core,cluener,qwen25_3b_base,hidden,6100,text_micro_f1,65.20900321543408
core,cluener,qwen25_3b_base,hidden,6100,content_correct,33.730454206999255
core,cluener,qwen25_3b_base,hidden,6100,schema_valid,98.73417721518987
core,cluener,qwen25_3b_base,hidden,6100,strict_json,99.85107967237528
core,cluener,qwen25_3b_base,hidden,6100,native_eos_pct,99.85107967237528
core,cluener,qwen25_3b_base,hidden,6100,capped_pct,0.14892032762472077
core,cluener,qwen25_3b_base,hidden,6100,mean_generated_tokens,38.89873417721519
core,cluener,qwen25_3b_base,hidden,6101,primary,65.12365250475587
core,cluener,qwen25_3b_base,hidden,6101,span_precision_pct,63.4734239802225
core,cluener,qwen25_3b_base,hidden,6101,span_recall_pct,66.86197916666667
core,cluener,qwen25_3b_base,hidden,6101,text_micro_f1,66.39188332276474
core,cluener,qwen25_3b_base,hidden,6101,content_correct,34.47505584512286
core,cluener,qwen25_3b_base,hidden,6101,schema_valid,98.36187639612807
core,cluener,qwen25_3b_base,hidden,6101,strict_json,99.85107967237528
core,cluener,qwen25_3b_base,hidden,6101,native_eos_pct,99.92553983618764
core,cluener,qwen25_3b_base,hidden,6101,capped_pct,0.07446016381236038
core,cluener,qwen25_3b_base,hidden,6101,mean_generated_tokens,39.35591958302308
core,cluener,qwen25_3b_base,hidden,6102,primary,64.60063897763578
core,cluener,qwen25_3b_base,hidden,6102,span_precision_pct,63.42534504391468
core,cluener,qwen25_3b_base,hidden,6102,span_recall_pct,65.8203125
core,cluener,qwen25_3b_base,hidden,6102,text_micro_f1,65.87859424920129
core,cluener,qwen25_3b_base,hidden,6102,content_correct,33.655994043186894
core,cluener,qwen25_3b_base,hidden,6102,schema_valid,97.84065524944155
core,cluener,qwen25_3b_base,hidden,6102,strict_json,99.85107967237528
core,cluener,qwen25_3b_base,hidden,6102,native_eos_pct,99.85107967237528
core,cluener,qwen25_3b_base,hidden,6102,capped_pct,0.14892032762472077
core,cluener,qwen25_3b_base,hidden,6102,mean_generated_tokens,39.32911392405063
core,cluener,qwen25_3b_base,hidden_budget,6100,primary,63.94711383424702
core,cluener,qwen25_3b_base,hidden_budget,6100,span_precision_pct,63.35463258785943
core,cluener,qwen25_3b_base,hidden_budget,6100,span_recall_pct,64.55078125
core,cluener,qwen25_3b_base,hidden_budget,6100,text_micro_f1,65.4305062882941
core,cluener,qwen25_3b_base,hidden_budget,6100,content_correct,33.95383469843634
core,cluener,qwen25_3b_base,hidden_budget,6100,schema_valid,98.80863737900223
core,cluener,qwen25_3b_base,hidden_budget,6100,strict_json,99.85107967237528
core,cluener,qwen25_3b_base,hidden_budget,6100,native_eos_pct,99.85107967237528
core,cluener,qwen25_3b_base,hidden_budget,6100,capped_pct,0.14892032762472077
core,cluener,qwen25_3b_base,hidden_budget,6100,mean_generated_tokens,38.69992553983619
core,cluener,qwen25_3b_base,hidden_budget,6101,primary,65.2222046496916
core,cluener,qwen25_3b_base,hidden_budget,6101,span_precision_pct,63.42663795755152
core,cluener,qwen25_3b_base,hidden_budget,6101,span_recall_pct,67.12239583333333
core,cluener,qwen25_3b_base,hidden_budget,6101,text_micro_f1,66.51905740945753
core,cluener,qwen25_3b_base,hidden_budget,6101,content_correct,34.177215189873415
core,cluener,qwen25_3b_base,hidden_budget,6101,schema_valid,98.36187639612807
core,cluener,qwen25_3b_base,hidden_budget,6101,strict_json,99.92553983618764
core,cluener,qwen25_3b_base,hidden_budget,6101,native_eos_pct,99.92553983618764
core,cluener,qwen25_3b_base,hidden_budget,6101,capped_pct,0.07446016381236038
core,cluener,qwen25_3b_base,hidden_budget,6101,mean_generated_tokens,39.460163812360385
core,cluener,qwen25_3b_base,hidden_budget,6102,primary,64.56039572363173
core,cluener,qwen25_3b_base,hidden_budget,6102,span_precision_pct,63.31768388106416
core,cluener,qwen25_3b_base,hidden_budget,6102,span_recall_pct,65.85286458333333
core,cluener,qwen25_3b_base,hidden_budget,6102,text_micro_f1,65.83692356789533
core,cluener,qwen25_3b_base,hidden_budget,6102,content_correct,33.283693224125095
core,cluener,qwen25_3b_base,hidden_budget,6102,schema_valid,97.76619508562919
core,cluener,qwen25_3b_base,hidden_budget,6102,strict_json,99.85107967237528
core,cluener,qwen25_3b_base,hidden_budget,6102,native_eos_pct,99.85107967237528
core,cluener,qwen25_3b_base,hidden_budget,6102,capped_pct,0.14892032762472077
core,cluener,qwen25_3b_base,hidden_budget,6102,mean_generated_tokens,39.385703648548024
core,cluener,qwen25_3b_base,hidden_input,6100,primary,64.34727098627513
core,cluener,qwen25_3b_base,hidden_input,6100,span_precision_pct,63.11834690043832
core,cluener,qwen25_3b_base,hidden_input,6100,span_recall_pct,65.625
core,cluener,qwen25_3b_base,hidden_input,6100,text_micro_f1,65.84743057772103
core,cluener,qwen25_3b_base,hidden_input,6100,content_correct,33.95383469843634
core,cluener,qwen25_3b_base,hidden_input,6100,schema_valid,98.8830975428146
core,cluener,qwen25_3b_base,hidden_input,6100,strict_json,99.85107967237528
core,cluener,qwen25_3b_base,hidden_input,6100,native_eos_pct,99.85107967237528
core,cluener,qwen25_3b_base,hidden_input,6100,capped_pct,0.14892032762472077
core,cluener,qwen25_3b_base,hidden_input,6100,mean_generated_tokens,39.38644825018615
core,cluener,qwen25_3b_base,hidden_input,6101,primary,66.06578115117014
core,cluener,qwen25_3b_base,hidden_input,6101,span_precision_pct,64.23739237392374
core,cluener,qwen25_3b_base,hidden_input,6101,span_recall_pct,68.00130208333333
core,cluener,qwen25_3b_base,hidden_input,6101,text_micro_f1,67.36242884250474
core,cluener,qwen25_3b_base,hidden_input,6101,content_correct,34.92181682799702
core,cluener,qwen25_3b_base,hidden_input,6101,schema_valid,98.58525688756515
core,cluener,qwen25_3b_base,hidden_input,6101,strict_json,100.0
